userid,deposit_type_id,regularity,deposit_rate,issuance_date,expire_date
3918137338,552367704620,91,5,2018-09-10,2019-06-13
9010002803,619826071877,72,1,2013-04-27,2021-06-28
3243616081,206018622277,3,1,2012-12-26,2018-05-22
2744399867,244672433053,284,15,2010-11-22,2013-11-15
8226732591,686213830594,50,13,2018-09-30,2028-01-19
3804463206,426365961862,30,2,2010-06-29,2022-05-14
3148136756,717774587131,114,1,2014-01-22,2022-04-07
8965829067,204396904439,113,10,2018-04-01,2029-05-24
3991681035,778883344716,56,3,2012-08-03,2018-08-04
5345181332,101210857424,119,21,2009-11-07,2021-03-28
2904416588,985112504788,226,9,2012-05-02,2018-10-07
9625708572,619189614575,33,1,2015-02-21,2016-06-24
6994616256,993379671301,166,3,2017-01-21,2017-10-26
8280713467,549230403178,76,0,2010-07-07,2010-11-11
1920155939,440720813038,265,22,2008-11-30,2012-12-22
3235411113,517655895214,312,21,2010-05-20,2015-03-12
6827395096,721125092330,311,12,2015-06-22,2024-10-31
7418444993,411489012213,329,15,2010-09-06,2020-07-18
7583716753,216880837004,343,6,2019-01-26,2019-07-25
7790693391,980927070185,63,11,2018-01-05,2027-03-11
3709064656,686127807154,14,26,2015-10-23,2016-10-26
3188452632,493324682270,228,27,2014-04-25,2021-04-18
9836643061,636666836973,13,10,2016-06-06,2020-10-26
1261433859,905485741894,365,13,2009-02-17,2014-08-21
8862982472,309429088727,100,15,2012-10-18,2022-09-12
3114647335,330961729409,288,10,2014-01-28,2025-11-09
2019363753,248649074233,82,16,2008-01-27,2019-12-23
2165780606,935681058050,212,14,2012-10-16,2021-05-06
2307976912,340266539654,325,27,2016-01-19,2026-05-23
4150459637,278209650311,112,0,2013-06-22,2015-02-05
4850067479,720795213212,169,16,2012-03-12,2014-03-19
5372087097,225773778684,239,12,2013-10-21,2020-02-18
4955208104,108864084593,189,19,2016-03-28,2023-03-06
2028230880,628061072628,271,3,2011-11-17,2012-07-01
2879168748,732743053159,365,20,2019-12-01,2029-09-24
6519599288,405143895936,15,28,2017-09-30,2026-05-04
1781294009,408022329884,186,3,2019-11-27,2027-02-21
6731997824,304525386533,32,2,2013-11-10,2024-03-23
1051065896,821368998997,9,22,2017-05-19,2021-08-24
5024419653,653091632639,269,5,2016-05-17,2023-02-03
3698660094,791737184229,103,2,2008-07-19,2009-10-22
1347830111,808109203995,223,7,2017-07-16,2028-08-17
9436413253,982530546750,362,16,2013-05-30,2013-08-01
8085231470,452809138638,362,10,2012-09-29,2013-04-05
3515489055,656542184217,62,8,2012-04-10,2023-10-16
7958916371,924763785837,145,14,2017-11-22,2024-08-03
8416554053,961114927292,134,9,2017-05-18,2028-05-28
3932407719,133090051560,35,6,2016-04-23,2021-08-11
7389395483,894147679253,271,13,2014-05-02,2021-04-05
8603971759,291498557059,134,27,2018-10-06,2022-01-06
5313647950,907523835808,43,10,2008-01-28,2018-05-01
8619562758,405007329605,311,0,2009-01-22,2020-05-24
3845960094,156016195478,263,1,2008-02-20,2012-08-21
8108902532,313183148986,170,16,2014-03-05,2026-01-13
7663584720,859957208146,278,11,2019-12-21,2025-01-02
8488689043,136763123772,73,2,2010-11-13,2018-12-24
1713741215,423791533154,4,28,2015-12-26,2027-04-22
3504822100,806750075364,4,10,2008-12-15,2015-04-01
8883573331,763449068772,43,22,2012-07-03,2018-02-23
5077541196,645811657653,99,24,2008-09-16,2015-09-30
6321075129,895551066017,23,0,2009-07-22,2014-07-12
4611962107,300635352951,8,5,2009-12-20,2011-12-22
4400099381,347658924132,28,8,2010-08-12,2014-07-18
6592891727,909601299172,69,9,2008-02-26,2014-12-10
1882052187,123454115280,326,28,2016-01-09,2019-04-25
2550037649,206805855349,206,6,2015-11-18,2025-01-26
8845832846,279771372011,283,9,2017-11-07,2021-07-25
9848673180,521442199028,322,5,2016-09-14,2023-04-05
3048212914,368464132941,51,12,2019-08-29,2030-08-17
8530066420,970715468668,244,11,2019-02-21,2019-06-28
9076649891,321956522310,164,0,2010-09-01,2020-10-26
6206898724,885944731054,19,9,2014-11-01,2018-02-09
5521514933,434641497558,269,8,2013-08-31,2025-03-31
5894570692,390559658037,140,15,2011-05-25,2014-03-05
7672983921,645945641442,191,17,2010-11-18,2014-03-21
2201329399,948462722320,183,2,2008-07-10,2009-01-07
1691779983,575671099641,133,19,2016-01-27,2019-07-19
4330620009,634493780584,169,30,2018-08-18,2030-07-20
8485745525,691552820592,163,4,2015-05-22,2021-03-28
4867472473,596851015141,223,20,2013-08-11,2015-08-17
3142698136,480136618163,152,2,2009-06-22,2012-09-23
7348506438,180771742837,164,22,2013-11-04,2021-06-03
4800433729,300555423765,283,7,2013-10-07,2018-02-11
7135769830,961647714564,215,0,2016-04-18,2017-05-14
5842850545,839604219257,133,13,2012-10-02,2020-07-01
9140879779,703418764232,191,28,2017-07-01,2026-02-20
4017758509,301913739707,292,28,2012-07-29,2017-07-19
9517421373,352050916843,158,9,2011-12-02,2016-07-01
5996819552,928813496369,343,1,2019-06-01,2024-05-07
7592347627,561301802922,168,0,2009-03-07,2010-08-24
1213990096,612502940010,216,28,2014-11-25,2014-12-21
5067653899,229540889289,187,13,2016-02-16,2017-11-15
2361489764,246085522667,262,21,2013-03-10,2018-05-17
7426183953,252877111331,239,22,2018-10-29,2022-08-29
5892933123,448980943738,103,14,2017-10-04,2023-05-08
6129724763,499313792951,4,2,2017-05-15,2029-02-09
8146498531,646064761363,139,12,2010-03-02,2014-08-24
3642021980,703598984750,92,13,2016-08-10,2024-05-08
9953332637,409694568953,249,7,2013-01-08,2019-11-27
5111835436,601128910856,186,26,2016-02-19,2023-09-24
8188560711,732049850210,63,11,2016-06-10,2022-05-02
6695907326,292555761352,169,11,2013-07-17,2018-03-28
8231970714,339081149028,164,28,2017-01-26,2020-05-11
5082413447,246332074811,30,22,2016-04-24,2026-06-03
4179496332,695756084617,9,6,2012-08-07,2015-12-05
7008103202,483953372522,14,22,2008-02-08,2010-08-05
6745119648,850017067715,261,28,2016-08-31,2023-03-31
6187994685,231673713664,116,25,2009-09-30,2016-01-16
8428980580,875623090421,109,24,2019-03-10,2024-10-25
7759455895,659473997549,102,7,2008-11-05,2013-02-11
5856430323,135085649513,353,20,2015-03-29,2022-11-08
6997447680,912855111825,174,22,2015-05-30,2024-11-14
4256314355,523107790937,34,27,2008-07-25,2011-04-20
5856381133,204797201275,3,20,2009-07-10,2013-09-02
7447711134,196278429064,90,13,2017-04-12,2024-08-20
1352825011,728029322801,101,12,2017-12-28,2022-11-28
5339738104,512902878841,305,27,2008-05-21,2017-05-27
7228650819,695892535314,81,20,2009-07-11,2015-10-22
3262468214,412549430276,22,4,2013-08-10,2023-04-03
9130414814,129261162267,148,30,2019-08-01,2020-02-01
1026572665,833468463485,64,5,2009-12-07,2021-04-14
7925443401,384815853393,46,11,2019-04-15,2019-08-18
9228355527,465845331748,142,16,2011-04-15,2018-08-18
4868493641,851859842677,328,28,2009-04-18,2013-07-29
8449234420,631804887676,279,11,2013-11-09,2015-04-27
4594948723,181380081666,241,10,2013-12-19,2023-12-31
6174760510,241328538758,48,13,2016-02-10,2025-12-26
9655707911,248819767881,173,28,2009-03-31,2019-01-31
9854460528,269567941974,102,26,2010-12-12,2021-03-25
2589474625,475557825183,232,4,2011-07-19,2018-02-18
1182514691,458636817438,14,21,2008-05-21,2012-08-29
9499635292,883829197303,182,9,2019-06-05,2023-08-18
5097766870,334974621899,93,20,2010-03-04,2014-08-01
4446008571,357486187939,294,21,2013-02-05,2020-11-26
8239219442,332582280853,329,20,2018-07-14,2026-10-07
2982474384,338759744041,171,11,2009-06-04,2015-06-14
9266892475,329550192961,64,8,2008-05-05,2015-02-26
7498019824,555605668734,262,22,2013-07-14,2024-10-03
7265751406,626245473185,199,17,2017-11-25,2019-09-02
9661169923,425594858827,228,10,2016-04-04,2022-01-16
6289833457,964318466145,342,10,2015-12-18,2022-04-07
1318018258,250886462158,251,5,2010-04-20,2021-01-31
3513180999,728947618021,339,21,2011-10-05,2012-07-06
6488820793,199395070296,156,2,2009-02-26,2009-07-22
7646170581,535772330619,294,23,2009-07-12,2018-08-12
3278069421,457051499793,337,24,2015-06-25,2024-04-08
2847701423,465073949534,309,1,2012-09-11,2015-01-04
4754894113,744193795526,13,20,2015-05-27,2026-04-13
4556873894,326917319133,26,5,2012-12-02,2014-02-26
6969352590,471402288249,89,23,2013-09-08,2023-01-19
2879552348,369178126573,107,4,2014-10-22,2020-12-31
1211208083,193676112116,9,7,2015-06-01,2020-02-08
1628310167,828752777376,171,23,2014-07-19,2022-10-08
6505092472,635471921071,56,19,2016-07-28,2028-04-20
6772717590,475948843611,8,22,2017-10-05,2028-02-23
4970446219,700415179206,335,12,2015-10-09,2019-12-11
6774792830,964795887202,96,8,2013-10-30,2022-05-09
6265934684,802191123355,50,22,2012-11-19,2014-09-27
7273680480,944393320178,75,18,2009-02-10,2010-03-17
6180281558,887643251286,363,29,2012-04-29,2013-08-27
4360019697,242551058595,174,7,2018-01-16,2021-11-29
4560627531,721427234917,81,30,2008-09-17,2014-12-24
6490388577,968870685981,315,7,2008-07-27,2015-10-19
9825846305,966374242828,255,23,2018-08-30,2019-04-06
7490689830,395741438447,187,13,2011-11-11,2020-03-08
7086071583,231875351603,65,13,2009-11-20,2011-09-23
4101194386,861623014235,193,4,2018-08-20,2025-02-02
1501518097,896178991780,259,17,2018-07-07,2024-01-16
3469615341,536319336916,308,1,2018-06-29,2029-06-03
6695175584,341308810994,99,25,2019-10-04,2028-03-13
9902800868,121205011326,305,2,2015-06-14,2017-03-19
7687569544,565168092288,14,3,2011-10-20,2014-02-19
1457407233,725707669951,84,6,2016-07-27,2025-01-17
6857159235,486021388626,297,3,2015-11-01,2024-07-31
6649623592,362786112494,50,1,2010-05-18,2013-06-04
4589671286,529332302285,99,19,2017-11-03,2017-12-01
5813844207,895994261318,251,16,2018-03-17,2026-12-05
2531321167,399770301612,26,23,2014-04-02,2021-12-12
4663397312,828158586168,199,16,2008-05-10,2011-06-06
7560836174,304682973462,175,5,2009-12-11,2019-09-09
6271454856,120712384791,331,8,2019-07-31,2026-06-24
2330921460,846740123422,356,7,2011-10-27,2017-05-04
9204668921,339681284919,24,23,2015-05-20,2017-09-15
5345724871,161588084931,365,10,2019-04-30,2024-12-23
7570661626,343766214142,19,4,2014-05-18,2019-08-06
6835355230,955042847134,81,28,2016-11-28,2019-07-07
2807189784,936475546846,227,18,2014-03-05,2015-10-06
7844397891,566568732987,253,25,2013-03-04,2019-05-08
5587516226,585485290340,265,27,2010-05-03,2021-01-02
8286585891,393256736896,183,23,2013-01-30,2014-12-22
7019948905,956202643630,86,5,2018-01-24,2024-01-06
2042459720,501311146853,27,5,2014-08-24,2015-02-28
3686240925,474897099556,100,13,2016-01-04,2016-10-20
2634891331,345845443762,146,15,2012-07-01,2024-06-24
6114111992,984816100154,55,25,2016-07-20,2020-02-23
1983917481,592217270589,345,18,2016-06-09,2022-02-04
9870133309,703382485657,44,18,2014-08-23,2018-04-15
3147812418,112541195678,47,25,2009-11-18,2011-04-16
5732056399,817252149287,178,22,2018-01-24,2022-03-07
7248414485,854540023303,360,28,2010-11-09,2022-06-30
5463028379,579517880446,234,26,2014-06-24,2025-04-07
2849793939,129737586830,136,13,2009-10-22,2012-05-02
6149612196,713501212165,21,19,2013-08-19,2014-11-19
5514141434,235641310770,53,12,2008-04-30,2013-07-01
7189109895,870585170277,357,18,2009-03-03,2015-08-18
3489133399,321031179986,321,22,2018-03-05,2019-06-19
7226331529,669089397311,11,22,2014-01-23,2018-07-14
2094182802,657032783039,80,5,2017-12-14,2028-06-19
3792379358,474814119273,158,21,2014-03-03,2015-09-19
7121921606,635147355353,297,8,2019-01-12,2026-10-16
7511902039,982358932792,48,27,2011-07-09,2020-10-31
3995011564,379419861467,96,10,2019-03-01,2019-03-15
5557991072,540047291577,235,24,2011-06-18,2016-11-10
5484443341,412139683814,9,11,2010-07-01,2015-06-24
2749112334,715495057192,200,15,2016-06-08,2025-12-09
3582196791,544486275796,198,19,2016-08-25,2026-10-01
9990221745,343138258775,241,27,2008-10-08,2012-05-23
7270267150,666635744238,36,9,2015-01-23,2024-09-02
4202176226,848083732937,175,4,2015-06-27,2020-09-17
3858258064,699155062097,44,19,2011-05-31,2020-01-07
5691757413,618865007557,216,16,2012-01-09,2015-11-21
8548814812,341785387814,274,2,2015-01-22,2019-06-21
6322436632,529987813600,168,15,2018-01-13,2028-06-21
2651414088,126811850994,89,19,2009-07-04,2012-09-06
9127630992,668930810759,307,26,2017-01-23,2024-04-03
1052749784,749060651986,165,7,2010-06-03,2017-04-18
9977880112,737508261920,20,18,2011-05-03,2020-11-19
8901086579,728241693520,72,6,2013-07-12,2019-09-30
5281414437,209978998091,136,10,2016-10-22,2027-04-01
3825196657,395669010951,36,16,2012-02-14,2012-12-26
8256870478,996337489171,39,8,2009-06-23,2018-11-07
4374814545,931499199223,53,11,2008-12-15,2017-11-22
4161529030,681661106792,20,29,2012-07-23,2014-05-19
8832196656,164310512859,315,29,2009-11-24,2014-02-09
7489506195,479935223789,352,19,2015-07-27,2017-09-27
9703173889,491648849233,362,22,2018-05-17,2026-05-21
5206711040,190260028079,90,13,2012-05-22,2012-09-10
9596628918,960469122322,319,29,2017-08-22,2023-02-24
3324724501,754718190279,221,10,2010-01-23,2013-01-09
8208017154,207054527443,360,17,2010-08-14,2019-01-04
2241047069,247710379381,326,23,2017-04-24,2024-06-02
1031474631,112575002273,166,14,2017-01-22,2021-09-09
9446652677,140115154326,34,8,2009-06-19,2013-07-25
9315955178,786543665269,76,25,2014-03-14,2019-08-22
3258013156,784211627917,232,13,2009-02-28,2016-11-17
7983895161,365892047971,326,24,2015-06-06,2021-03-03
3351138269,387670434331,233,1,2010-10-15,2022-01-11
8749475770,414834652528,306,0,2019-12-07,2027-04-19
2681114880,386534432883,204,28,2019-07-29,2029-06-18
1022395941,411475707907,75,9,2011-01-26,2014-02-19
7938714148,498916842082,134,21,2008-07-18,2013-02-14
9101111017,285965683750,62,30,2013-01-28,2016-11-18
9679213176,847099021669,298,0,2018-05-30,2030-04-08
4745127066,553895190015,22,6,2010-08-20,2011-05-26
9060677194,591265866936,162,24,2013-05-01,2015-11-10
7122388991,111126548473,267,22,2019-06-04,2023-05-24
1850697342,163950251358,359,15,2015-07-16,2023-01-05
9248325038,885296516218,152,16,2015-03-27,2023-05-02
6516009193,509843381865,91,25,2013-06-26,2023-07-31
8767747802,561753271212,221,12,2014-07-31,2017-12-01
9017824290,593792898998,225,5,2012-06-20,2012-09-24
1418948961,681898949112,265,23,2017-10-05,2019-12-15
9831209145,311774082751,111,0,2017-07-21,2027-11-05
7370867527,132665307874,97,21,2008-03-22,2012-12-04
6648270215,913693090772,190,15,2014-12-06,2017-09-28
5374778144,405827869087,356,11,2014-02-28,2020-10-09
4437552755,915839785761,341,16,2008-03-10,2016-08-13
8473957207,880867518025,74,16,2017-07-12,2018-11-18
5014755976,667454995419,303,21,2017-05-12,2020-10-18
9579797179,136658978785,158,17,2019-07-25,2028-11-14
6877946456,576562379908,44,1,2016-07-04,2022-04-05
5874653091,632915390934,332,21,2014-07-10,2022-05-23
8919327799,153625674432,160,16,2018-10-14,2022-04-04
7189031773,226026059454,153,7,2014-12-17,2026-02-15
1835308398,402397248731,304,27,2015-03-31,2022-06-20
1746193093,426372855954,347,29,2008-09-24,2018-08-25
5036890110,532426383462,256,15,2015-07-19,2017-01-22
5197877109,201550290657,165,22,2013-09-19,2024-06-30
4600526040,762716406562,27,22,2010-04-25,2013-04-20
2767213241,772609323885,261,29,2012-06-06,2016-04-18
7353676767,421238745329,259,10,2008-11-24,2020-06-05
5033030338,378831355429,113,18,2013-01-06,2017-04-02
6960513340,982102339530,243,28,2011-01-03,2017-04-08
5029377168,414332932938,172,8,2008-04-02,2017-02-05
8971500589,375304169402,313,3,2014-05-16,2014-09-25
5367983380,306082670967,41,23,2014-05-08,2020-08-19
4857879898,191128358148,318,12,2019-11-01,2027-04-27
3166316565,487487285048,174,30,2008-07-19,2012-10-17
5514040041,939242380997,67,4,2013-02-26,2016-10-06
8415253694,629693164104,265,5,2016-12-12,2023-05-15
2801883437,753917844557,144,18,2009-11-10,2016-05-23
9138218795,974226788436,145,4,2013-04-07,2018-12-03
3946954760,684580004276,244,21,2019-09-06,2027-08-05
1551859108,179204853298,269,14,2010-07-22,2014-02-18
7820920868,252259171747,298,10,2018-05-30,2024-12-24
1133160688,352045584676,203,24,2015-10-13,2023-01-08
7096624934,783585868215,243,3,2018-05-11,2027-08-02
9547767817,919124794100,308,7,2010-01-25,2019-03-15
2751444128,182648214575,286,10,2016-04-07,2022-01-07
9408901929,806758305920,39,4,2019-06-20,2024-05-04
1469185516,846539513273,224,1,2019-02-07,2026-01-16
7960695506,468018088082,91,18,2010-04-28,2015-07-18
4612050239,169216385745,41,30,2009-09-09,2017-12-17
8796881102,779915893433,340,5,2013-07-30,2019-12-15
8414154248,190722994873,139,6,2011-05-31,2014-02-12
7450829817,876687379672,155,2,2008-11-05,2010-08-14
6061334196,884414515612,243,27,2018-06-09,2022-04-07
9277639801,537055047489,101,14,2013-01-04,2023-09-22
1536010470,190707376426,22,23,2008-02-20,2016-12-04
6799617881,120212858544,354,30,2017-04-19,2025-02-24
2764474021,370084689152,32,6,2013-04-22,2015-04-06
3649004335,457778293494,161,5,2012-06-04,2023-02-14
4993889208,790969691812,354,15,2009-03-13,2016-12-16
1030817157,853574912914,262,27,2015-12-12,2018-04-16
5426597775,162917951053,359,27,2015-03-27,2021-03-31
4438192797,195973974170,73,18,2016-04-20,2017-09-08
3684221110,195275439310,156,0,2013-06-07,2015-09-11
5854447663,811739875110,203,21,2010-03-22,2011-01-31
3988812741,483368302225,151,30,2017-06-02,2028-02-23
2331441522,161380698222,213,27,2014-11-17,2024-11-21
8718300076,234031551175,115,0,2010-01-26,2020-09-19
7672066631,759247381701,316,20,2010-10-29,2020-10-15
5081189849,473486489046,265,28,2010-08-12,2015-05-20
1298803727,359931409871,215,22,2008-02-29,2014-09-04
4247218715,770351140015,57,11,2012-10-05,2023-07-27
9989317119,942925942387,64,20,2015-11-23,2015-12-15
7552227903,511305512882,218,3,2010-01-19,2019-05-25
6607221854,382964635968,268,22,2009-07-28,2016-01-08
4096022228,373890968769,256,1,2016-01-24,2020-04-28
4968880437,881813301098,188,5,2008-01-29,2012-08-05
4841517687,361110827861,1,25,2015-03-31,2023-02-07
3158440123,319745164901,9,28,2012-05-08,2016-11-06
7315071280,427341227380,354,5,2014-10-31,2023-08-13
5004294176,573839637020,53,18,2017-07-27,2028-12-30
6146359641,611195789208,232,15,2016-11-06,2021-01-02
9758793433,670131878198,305,20,2013-11-16,2014-07-12
5678308772,405296460625,345,15,2014-07-09,2022-01-05
3370403903,116130745805,28,6,2016-09-16,2020-04-07
7702190632,458841806979,362,23,2012-06-24,2021-01-21
2598324716,123250082602,139,25,2010-05-01,2016-10-09
6562818189,513839870135,186,23,2009-04-10,2009-07-22
5403903480,170276283881,236,13,2018-06-10,2029-03-27
2194080255,732923515274,126,26,2018-12-19,2024-11-20
7617122786,339309434988,35,7,2010-01-22,2018-02-04
3918114941,956928384932,63,18,2015-01-03,2022-08-29
4354545185,909121646745,89,19,2018-07-26,2024-10-16
9177202247,175036259892,108,1,2019-12-04,2025-05-25
9717324017,117007541624,148,13,2019-10-14,2024-03-29
4502810552,358584722527,7,13,2014-02-14,2016-07-15
5613250212,148862557316,166,4,2013-08-22,2020-03-19
6793526417,956811107326,161,20,2013-10-19,2019-02-13
4564886953,995071858602,291,2,2017-01-24,2020-11-08
2466381888,263684293356,62,22,2018-07-21,2021-08-25
8802724520,845751501501,326,5,2012-07-21,2020-10-06
3559792153,310815820225,278,19,2013-09-11,2014-06-10
1571588409,948839545736,52,28,2011-02-28,2022-10-28
7017927476,635119597672,352,28,2017-05-24,2020-05-24
7393623127,775997175053,196,11,2011-11-10,2017-02-10
4427226027,349195990871,173,22,2015-08-22,2024-12-07
1698724427,836741497723,85,24,2009-12-05,2018-01-27
6753186712,140615397427,359,11,2017-01-07,2022-04-11
7042997510,294979629142,29,20,2018-01-03,2024-08-29
