userid,credit_type_id,regularity,credit_rate,issuance_date,expire_date
6136334466,345231392650,181,16,2018-04-01,2025-10-25
5843904801,438323110624,46,2,2018-05-23,2022-07-10
7355245742,977568117577,131,20,2012-12-03,2013-09-17
5589922527,335756918563,178,3,2014-05-07,2017-09-11
4647011818,785252116576,307,25,2014-06-07,2019-09-14
8159074882,410522835088,19,28,2010-03-24,2014-12-12
2442275097,838344042344,317,26,2012-03-17,2021-07-29
1187213551,393723040581,309,7,2009-12-03,2019-12-28
8019986899,609558499677,152,2,2008-04-22,2011-07-18
6170795046,376923172342,136,23,2010-09-14,2013-07-02
5080715974,726418472960,359,3,2009-12-15,2013-05-11
3021685734,722590260504,71,29,2015-07-28,2021-03-20
1781271141,652993477218,19,25,2011-05-09,2015-03-01
1095657857,601301224952,129,0,2009-06-22,2020-09-08
9503673392,143481931529,302,22,2017-12-04,2025-05-19
8259470855,996914566250,288,11,2010-01-14,2013-06-04
7310369456,850705212790,173,5,2014-10-03,2023-03-20
2558190775,777577029884,22,29,2018-11-01,2029-07-19
3829091487,958678879433,91,16,2008-09-06,2020-08-26
9095964408,212777065743,206,14,2017-11-29,2019-07-28
5950243517,266730138141,262,16,2016-11-19,2022-06-08
4346926858,756418115376,141,9,2008-12-13,2011-02-25
4455332763,515735660760,237,19,2017-02-17,2028-11-11
9443575063,494024454328,108,14,2009-01-04,2018-04-24
9093610584,242080162656,94,19,2010-10-10,2020-04-11
7359676528,762459845758,320,16,2013-12-17,2021-07-10
3512142016,138632996461,149,10,2015-08-07,2017-07-14
6062449223,445889413906,60,11,2012-07-27,2019-01-22
2213119593,824852310755,123,3,2012-09-28,2023-12-19
4081456734,953762712523,137,18,2010-09-05,2022-08-14
2140353206,557990994300,284,22,2017-09-24,2020-08-08
4685814455,136236918748,178,2,2018-11-18,2029-05-17
4805739411,998176589250,11,9,2018-08-02,2019-11-20
1965493171,503330622945,289,20,2016-05-29,2021-11-26
4729183433,600349855059,21,3,2012-08-31,2019-08-01
9172034957,701952353871,27,20,2009-09-20,2015-08-24
2217923243,839097268916,34,28,2018-05-22,2022-05-02
9445729534,605461584019,277,19,2009-03-15,2011-06-29
6820177857,822285011018,176,29,2016-02-15,2021-07-23
1539392052,566151958528,296,26,2017-12-12,2022-01-29
3003389754,450845187687,80,18,2008-01-27,2011-03-30
2956583082,921789925124,256,0,2012-10-24,2014-02-15
8746465047,655565220193,54,18,2014-08-18,2018-06-30
1884791316,206916510998,275,16,2012-10-14,2024-02-09
5625993143,549658568157,131,19,2010-01-03,2020-04-11
6945698567,870757661062,151,20,2013-05-28,2013-08-16
8302683989,734814815927,125,26,2019-06-20,2025-02-03
9454974921,101790226160,325,12,2013-08-14,2014-09-14
8539414995,797153439554,353,21,2015-08-19,2015-09-29
8047651884,180113141407,196,4,2009-04-06,2020-11-18
5795411361,405957255458,169,29,2018-08-27,2028-09-05
4454832382,783817747737,155,29,2017-03-21,2021-09-11
7546573236,257445378954,241,30,2009-09-30,2012-04-13
5856709096,304929425708,17,26,2011-10-24,2017-08-19
3409438914,411233602662,90,8,2017-11-20,2029-04-07
3263138814,689475583690,37,5,2015-11-05,2019-10-10
7804439985,697797260031,274,13,2009-02-19,2020-01-17
2949393598,180436508238,240,16,2008-03-17,2016-05-11
9736175077,596448564988,104,7,2017-02-10,2026-11-08
9462931017,169241139886,124,13,2015-08-18,2021-05-03
8364530749,805878899838,26,12,2014-07-24,2016-10-02
9970015455,951565462986,24,30,2008-05-29,2014-12-15
7845511316,920011429301,190,18,2014-07-02,2017-05-22
7895747386,477946784787,327,23,2009-11-11,2014-05-26
5759994204,802452359258,362,8,2012-07-18,2015-06-11
7340238462,309655692851,51,14,2016-01-03,2027-08-20
8224100150,258994330409,48,22,2016-07-21,2028-01-30
2682773343,649511331693,328,10,2019-05-26,2028-06-25
7628259610,540883185538,193,28,2015-01-23,2018-03-22
7813617980,594699026023,292,13,2011-02-11,2018-05-03
5856661948,684362899423,228,6,2019-02-12,2025-08-13
5921727322,895027382340,69,3,2018-10-11,2021-09-07
3166822096,944027037632,342,7,2008-09-19,2012-08-27
7327051536,729926990320,191,26,2010-10-15,2019-11-21
3267745033,338386661832,169,22,2013-02-14,2022-02-13
6694754792,253901167477,197,0,2017-11-22,2028-08-15
8240485067,525460486222,77,8,2009-07-15,2010-08-23
5706188686,660302277868,232,21,2017-10-26,2023-12-31
6460848129,166705482228,146,15,2010-04-23,2019-02-07
7234217357,447522985083,174,30,2017-10-05,2027-12-26
8326774814,998834759697,6,6,2008-04-11,2018-08-01
8949716289,948043602065,175,1,2016-02-24,2016-06-26
6655967201,765319387005,176,0,2018-08-02,2024-12-13
8186116660,758704865783,79,10,2019-09-27,2031-01-13
5228371603,627630747790,187,6,2016-04-15,2019-02-02
9246084094,928144039888,60,12,2016-11-06,2017-07-12
9694848674,135193741008,146,28,2009-07-10,2019-07-04
1809819904,499357252800,166,0,2009-02-26,2012-03-17
7231533166,413007058274,116,27,2019-11-01,2027-12-07
7318578032,224520926185,345,1,2008-02-18,2009-12-17
2038146761,170071396135,147,13,2009-09-17,2014-06-28
9553723079,240841335740,156,29,2010-09-07,2016-12-07
6289738498,270672544107,88,26,2013-06-01,2015-11-26
1397279752,523954415080,297,5,2017-04-27,2021-05-25
1915619243,576523306747,315,26,2008-11-29,2012-02-01
6140841255,285097205015,292,22,2015-07-02,2026-01-08
5723518046,331571901271,297,0,2010-01-19,2012-12-05
8719328232,318699725316,276,17,2014-10-14,2019-02-27
7806468981,129098404274,144,19,2011-06-06,2020-01-24
3709968596,336328133480,109,19,2015-05-08,2016-03-02
1017943896,216440465123,346,4,2010-09-10,2013-05-13
1194511564,168775843878,243,26,2014-01-08,2024-05-08
8611714990,197038147719,96,29,2012-06-09,2013-11-10
4949573982,596101428327,34,11,2008-09-30,2009-04-26
9473102406,895738775962,320,12,2014-02-13,2016-08-19
9521149851,544347344010,308,27,2019-07-18,2022-06-30
5629644120,500414635830,28,28,2019-05-09,2026-01-15
6837360641,276849748837,55,3,2017-03-16,2022-04-10
9540536726,270092782778,343,28,2016-02-09,2023-11-26
1028886932,952544100947,104,11,2008-08-17,2015-03-26
3041730594,507777553973,209,26,2011-12-19,2021-10-05
8139093303,352625214749,20,21,2009-02-20,2012-02-04
5324343524,940487926175,221,28,2014-03-23,2022-01-01
7537067778,258081331828,358,11,2017-01-17,2021-05-21
5016421841,400423439778,77,3,2009-11-10,2020-03-25
8270709436,579346028962,282,2,2015-02-05,2018-06-21
2589479917,391040274055,341,27,2008-12-11,2016-04-27
1739370311,767478030932,73,17,2010-07-06,2021-09-03
6765196898,874390845014,359,7,2009-08-04,2021-03-02
3950966149,771141492803,62,11,2015-07-18,2017-12-26
8646957733,404517420201,24,7,2010-07-14,2021-06-04
3060104136,382417674513,325,8,2019-01-07,2024-05-05
5803489167,815474609535,361,13,2013-12-11,2016-05-15
8942418069,205012792857,178,4,2012-02-28,2022-02-25
4376236518,265209381533,294,12,2019-10-13,2020-05-22
8460851227,570943700856,312,12,2010-05-10,2010-06-10
8293507346,422475694575,70,22,2017-03-02,2024-02-21
1661866557,221662496756,66,2,2013-08-18,2017-10-20
2670803743,291055677148,254,0,2008-09-27,2012-01-27
2143225415,819518459529,57,2,2013-04-17,2022-09-25
5825065506,234660700926,317,0,2018-07-14,2021-11-13
2819424139,749396431767,24,30,2016-11-03,2027-08-31
2402573517,130171861545,80,27,2019-12-26,2023-06-20
4411961916,863679525892,70,10,2015-08-08,2022-03-20
1501738458,817594409305,164,14,2008-08-17,2016-12-01
2642533413,113028412477,233,6,2008-10-02,2012-12-03
6805485295,491088769641,356,27,2009-06-25,2020-06-08
5495764719,708101424757,97,8,2015-06-28,2015-12-05
2113351273,495372920390,298,25,2010-03-02,2011-09-16
7252434299,498142310912,120,28,2011-07-28,2015-05-21
2389322774,605512881467,88,18,2014-06-30,2016-01-11
9433518936,517454910866,356,20,2016-06-27,2020-01-27
4468258098,719040720442,162,15,2008-06-04,2019-12-04
7736689120,220075543918,214,25,2011-09-11,2017-02-01
8349248230,713453958189,59,16,2016-11-23,2026-12-10
8806112492,102419503580,228,1,2008-10-07,2010-04-01
7222152453,599575092987,220,10,2015-02-03,2025-06-15
5680361849,148635784186,106,13,2013-08-10,2014-08-27
3798279679,267324013166,16,13,2017-05-30,2022-06-27
3843390290,605721437859,327,30,2010-06-08,2019-01-08
9664177915,889977287840,184,2,2019-11-07,2022-12-19
6122663257,540649447391,147,21,2012-08-04,2024-07-20
1412790294,305062352455,213,23,2017-02-24,2022-05-29
7060416892,144743468109,199,5,2009-02-02,2015-11-06
8212299632,405807024602,279,18,2019-11-14,2028-12-18
6761067979,771773565244,222,8,2015-09-17,2026-05-25
8069350613,940234551587,27,21,2012-12-31,2022-12-18
1112526411,709181856245,327,1,2015-03-18,2025-10-17
7963472295,588017483638,105,27,2011-05-17,2018-07-20
7330527013,273646486408,252,23,2017-09-22,2027-05-13
2218510707,701950302008,15,9,2014-09-24,2024-09-10
4282314287,518599509005,188,17,2019-10-25,2025-04-16
2728223145,570026975238,201,28,2011-12-25,2017-10-11
4815650100,533224242372,18,13,2013-09-22,2019-10-18
3473634295,822510122522,264,7,2015-05-07,2020-06-22
8925841352,510975180774,158,18,2008-06-11,2010-10-10
9995559517,950199731114,131,21,2013-10-11,2015-01-20
3361438711,248098132714,335,21,2018-03-24,2019-03-02
4025765601,542963558556,301,11,2019-03-04,2030-04-17
1104222213,738507740595,150,10,2019-04-15,2027-07-14
5828274479,943117179058,279,11,2019-07-20,2019-12-29
8504643295,907382112677,3,1,2015-03-15,2026-05-07
5523044691,337290831954,267,29,2010-12-05,2011-10-06
7390703735,841531400288,306,17,2014-03-06,2016-05-03
6339958782,249042239212,218,13,2018-12-16,2024-03-07
4228089414,854365254169,12,11,2019-03-10,2028-04-09
1283860056,323653224664,232,12,2013-05-17,2017-09-27
9427711159,941140761896,205,7,2016-09-02,2021-09-23
4168938293,254354932034,196,8,2013-04-30,2024-01-08
9358523349,322885405644,33,4,2012-01-29,2017-04-16
2834768761,511309668347,286,18,2008-11-28,2020-07-30
3237994813,690011235007,57,3,2012-06-04,2023-06-13
1637869256,597050689417,333,19,2009-07-09,2011-09-05
6989261724,386874692670,28,3,2010-08-31,2011-12-29
2536163890,620344234453,105,2,2014-10-11,2015-09-19
3923719872,528426248657,190,18,2014-06-13,2025-03-28
3166140349,366635041061,33,3,2019-12-17,2020-02-29
7217865115,825203759227,128,10,2013-08-02,2023-03-08
6469977996,301894558061,208,27,2008-02-25,2018-01-09
8104280960,633553843476,160,28,2008-06-12,2017-02-08
7557781106,248995168195,76,30,2013-12-03,2018-03-04
7867219656,432320754347,275,3,2012-10-06,2020-09-11
8740472123,880202843013,282,4,2011-06-04,2012-11-21
1086273024,274277396234,295,21,2018-01-23,2026-07-22
6733649992,437635643485,63,14,2012-09-09,2023-03-02
9006567776,863718940716,323,21,2018-01-01,2027-08-22
9382823460,842525149697,183,16,2015-07-07,2024-12-31
6317319013,403872005911,269,9,2015-11-20,2017-08-06
8344068057,610372435277,323,12,2016-04-26,2016-10-02
6375888829,295790585060,202,27,2013-08-23,2020-06-15
8223551780,273170474929,303,13,2018-11-01,2019-12-29
7550052119,518831563286,289,7,2017-01-15,2020-06-22
4367878232,480574196095,332,1,2015-10-23,2022-02-15
8451583841,487210598340,77,22,2014-05-12,2017-06-19
7008163075,199678050174,211,8,2008-11-23,2010-08-06
3961902078,634045024116,263,13,2015-03-11,2019-09-19
3847765435,995659295103,23,20,2010-09-29,2017-02-14
4183404293,120148112212,266,15,2019-10-21,2021-06-17
5588362920,240692358760,334,25,2013-08-05,2019-11-13
5571057670,994103149200,346,29,2012-05-23,2021-11-04
6473033333,755853523765,297,27,2010-05-21,2012-09-29
1336466275,632452177237,358,0,2018-02-01,2019-11-03
3243285489,705641465038,61,22,2010-09-07,2020-10-07
3289877511,760123006674,226,5,2011-03-14,2022-03-01
7603978898,740099794984,58,5,2008-04-11,2017-04-11
5706209548,434489184560,121,30,2011-05-31,2013-12-16
7744843924,468643290789,71,25,2016-02-29,2019-03-11
9003242581,163911097666,166,16,2014-09-15,2021-06-29
1152802556,709753111372,254,7,2008-11-24,2019-08-24
6736106903,761629300096,165,9,2012-09-06,2020-03-11
2509513329,877910536201,66,1,2017-08-29,2018-09-27
9653170555,457358278837,257,6,2015-07-16,2022-02-13
2713571009,622678391170,346,7,2016-12-03,2023-07-22
5666439842,276890019851,291,8,2008-12-15,2014-10-28
1768176030,235156443601,268,6,2008-03-27,2012-10-05
7747013173,620417663835,324,20,2019-12-14,2020-09-26
6947882251,646892650483,107,8,2013-12-18,2018-09-14
9015394521,455363496556,291,16,2013-08-20,2015-10-13
1005683011,229135179872,276,21,2012-05-30,2019-06-06
5095053009,378119203090,188,15,2018-10-08,2027-09-16
3404549928,315449807099,202,4,2016-11-07,2025-11-27
4729957512,747405852326,81,4,2017-08-29,2024-02-02
4223017237,406880252622,131,1,2013-11-17,2022-04-30
1632002773,993516093456,163,22,2012-11-29,2020-11-01
8123308731,761181574124,130,16,2016-02-13,2020-09-07
6131981459,528614469525,20,21,2012-08-21,2016-11-13
6249008741,408589925848,17,15,2018-03-18,2028-01-11
6908013414,277906959688,85,26,2017-08-03,2021-07-24
3173168668,310655085193,66,23,2018-08-11,2026-11-02
6930374603,364098978605,291,20,2018-08-07,2026-01-14
9034525503,263290430272,50,27,2015-12-01,2021-04-19
9705262264,436189774654,315,13,2012-10-05,2013-02-18
7667516801,822003753833,4,23,2017-07-01,2025-09-03
1986022959,390392663552,263,7,2017-02-05,2018-10-29
5221641900,637103568082,305,4,2011-11-15,2012-05-05
8410063178,315604872955,341,11,2011-02-17,2013-04-16
1636696438,565982696115,353,21,2016-03-12,2019-06-01
7432664932,939578590831,104,22,2013-08-07,2016-01-21
8832182823,633184409324,278,1,2016-12-03,2020-12-11
7053417097,746848056352,161,23,2012-10-14,2013-08-26
7193742655,889714182041,223,30,2012-02-08,2016-04-01
4168393993,130414669692,364,18,2011-08-06,2018-02-10
4695927514,122435501491,24,4,2014-02-19,2025-04-13
1362820653,991908724637,287,11,2015-02-24,2019-09-29
3989643804,995774077735,247,26,2017-07-28,2020-03-25
3852546165,380351240896,228,18,2019-04-11,2023-05-29
4112395625,163180887475,240,30,2016-02-10,2018-05-14
7927187754,107956435763,336,3,2009-11-26,2018-10-10
4898148314,703448478901,295,8,2010-12-14,2017-01-24
6590578850,488446340768,232,8,2017-03-02,2021-03-21
9343089001,365584333446,13,20,2008-01-16,2018-06-23
1480623269,917265175420,250,11,2016-07-21,2023-06-19
9139434815,967259456756,33,7,2012-12-27,2022-01-16
7957285913,587490863942,194,15,2011-06-17,2019-09-07
5766700791,620668738497,264,10,2013-01-23,2013-05-01
2798600034,359156698722,272,13,2013-05-08,2014-09-02
6980034290,244197286108,170,6,2012-02-13,2020-05-19
5569888545,172990540574,3,2,2016-06-01,2023-04-02
5539844986,345982740367,108,5,2011-06-14,2013-02-04
6578596938,445866096339,126,14,2010-01-16,2013-02-16
7842851582,978063659840,12,28,2011-08-27,2022-02-15
4187401914,319333395285,199,29,2009-12-10,2010-12-22
8546475630,364136159019,227,28,2016-08-10,2023-10-14
5488577460,352799439106,130,29,2008-03-09,2013-05-08
9520826321,414360378446,279,9,2016-04-03,2021-01-23
9304338067,673771774350,357,10,2016-09-17,2024-11-15
1989502428,171421627414,81,6,2012-10-30,2022-03-10
2044749770,269036422647,218,19,2013-08-15,2017-03-22
3199607986,142554556916,167,1,2008-07-11,2014-07-23
4551865674,731001046777,11,22,2015-09-03,2015-09-23
8955612804,828199237236,333,21,2019-04-08,2029-02-18
4583069769,426405888938,165,1,2010-02-08,2017-04-13
3528151027,717588325786,136,7,2018-04-09,2021-08-27
2465600705,904270821134,130,21,2016-08-11,2026-11-25
4699465118,965639640286,145,27,2016-02-20,2025-07-05
6109597154,194078820743,106,18,2017-09-06,2026-05-17
9600077084,454192007804,208,26,2018-03-25,2026-10-09
5817708155,364202888941,154,6,2008-09-10,2016-06-29
4288098647,607021490367,339,5,2010-07-11,2011-07-22
8282378820,584034332744,170,22,2017-04-23,2027-10-26
3256462729,207369923348,24,25,2019-12-15,2022-01-03
6886495970,638484255056,218,5,2011-01-17,2013-02-12
3479367664,520468551363,122,12,2017-10-28,2025-01-17
5804650420,933217393661,208,2,2013-02-16,2023-01-26
6746913528,785645784477,326,11,2012-12-08,2024-10-13
4403832542,640187987446,200,14,2013-11-21,2024-01-24
3099534752,202097184871,133,21,2012-02-14,2019-06-06
2657055304,499689194258,219,25,2019-01-13,2022-12-11
1087559416,899374867219,241,14,2019-01-22,2023-01-10
6438390482,254295270941,241,19,2012-05-19,2018-04-12
7470256216,490284006136,325,18,2017-04-15,2023-09-10
8018405137,687651167838,132,2,2017-01-03,2024-02-08
9388775412,243597223366,41,24,2008-03-07,2015-04-24
7231046738,280567697094,300,0,2014-09-17,2024-03-02
6065607681,485174038972,64,16,2014-07-19,2025-10-21
2317927085,256210654441,114,18,2010-07-28,2015-05-10
7896308118,477629306658,209,21,2009-04-18,2017-02-10
7629738548,894949351715,65,20,2019-07-07,2024-12-04
5970708453,816778509788,103,16,2012-03-26,2019-12-19
9497288477,609469370482,13,22,2010-02-08,2021-11-03
4242204062,277466413607,71,10,2011-07-21,2019-01-29
8603216566,276775056082,205,25,2019-12-02,2031-09-24
2018550310,644155671213,318,30,2013-07-21,2018-10-19
7204613612,441610792358,143,29,2018-03-08,2023-06-15
1846519703,782934778157,251,21,2016-10-08,2028-01-14
1699918978,110921263171,338,16,2014-05-04,2017-03-10
6633454703,124755350782,299,21,2008-06-05,2011-02-12
5270788108,770857099983,148,3,2016-02-07,2022-05-08
5416893357,688009758482,340,5,2018-05-02,2021-01-31
8515034198,836694385046,91,3,2019-08-03,2023-08-15
1488419567,123603009580,114,25,2009-09-20,2009-09-24
4626591309,114917226668,270,19,2009-09-23,2015-04-24
7294738191,317605503202,85,12,2018-05-10,2027-12-31
7890297538,308269593044,156,10,2018-12-18,2026-10-28
1472880182,813720646266,215,13,2013-11-16,2023-01-27
4209481304,482822196961,103,16,2018-03-06,2020-04-07
6274613287,222991051780,234,14,2011-03-22,2014-03-09
8868817909,805551720210,21,8,2017-11-26,2028-04-03
1133508961,435595708292,191,0,2013-03-14,2014-07-14
2779762883,490460294822,50,10,2013-07-05,2022-11-10
4266346139,197218938876,163,25,2011-01-15,2011-09-01
9252884747,581241715483,304,21,2019-05-11,2019-10-13
5200043125,433048602711,36,13,2016-03-27,2020-10-13
2451664297,487807405069,57,21,2010-02-14,2014-01-17
7994977016,538668462466,363,8,2012-01-25,2015-05-06
8137726400,870386621419,179,8,2011-07-16,2019-01-30
4708531609,338955990799,56,10,2015-09-07,2022-11-03
9238292929,973749788708,250,21,2018-02-06,2025-05-13
6976483004,107157477856,131,24,2018-02-05,2029-08-30
2620585575,855665414224,200,3,2011-10-29,2012-06-03
6971521603,862655150816,294,5,2015-01-28,2018-10-25
4886814544,969433258473,162,25,2009-03-22,2012-09-01
3585314768,956265924012,355,25,2015-04-07,2017-05-14
9395941001,614937786876,116,11,2018-11-14,2024-01-08
3586800313,405949958951,288,26,2008-04-07,2008-10-19
8415815036,188200060974,43,15,2013-01-17,2022-09-25
6844958807,780433941163,239,3,2012-08-06,2015-06-16
4490021306,915511246841,38,26,2012-04-24,2013-05-27
8744315002,433885747539,202,21,2018-04-03,2019-04-16
9580139199,410187427578,323,0,2014-01-16,2014-09-21
3460329189,871201251546,60,16,2019-07-29,2024-10-10
4313668831,800126105129,119,1,2016-12-20,2019-11-23
9980047905,222549710057,199,3,2016-01-20,2027-01-22
7467441363,501097785192,155,17,2010-11-04,2014-01-17
3005261888,420664653543,285,9,2014-05-16,2015-03-30
6607612690,758369676651,1,28,2017-01-28,2024-04-02
1697003095,546829214760,54,26,2015-04-17,2022-01-28
1259688325,837987169728,245,8,2012-12-04,2016-03-21
1252958551,424781750551,33,2,2009-05-22,2014-11-18
5773013454,208592312517,320,5,2015-04-13,2022-07-15
1116630432,711946954361,51,5,2016-07-02,2019-05-18
